,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
748,Kumaraswamy Layout,12.9068169,77.5635247362134,Stop N Joy,12.906862278935467,77.55948183150616,Sandwich Place
749,Kumbalagodu,12.8786167,77.4467629,State Bank of India ATM,12.87816,77.44679,ATM
750,Kumbalagodu,12.8786167,77.4467629,Axis Bank ATM,12.88019,77.44824,ATM
751,Kumbalagodu,12.8786167,77.4467629,Jenu Cafe,12.880607604980469,77.44551849365234,Café
752,Kumbalagodu,12.8786167,77.4467629,Nisarga Dhaba,12.880967,77.447507,Dhaba
753,Madhavan Park,12.936265,77.5857085578448,Café Toscano,12.937023965911811,77.5850801295083,Bistro
754,Madhavan Park,12.936265,77.5857085578448,Fab India,12.937257866283808,77.58524543144964,Boutique
755,Madhavan Park,12.936265,77.5857085578448,Helios,12.938120429161511,77.58515100625296,Shop & Service
756,Madhavan Park,12.936265,77.5857085578448,Au Bon Pain,12.933912184564619,77.58403563120292,Café
757,Madhavan Park,12.936265,77.5857085578448,Cosmo Club,12.933188804989294,77.58557445727713,Lounge
758,Madhavan Park,12.936265,77.5857085578448,"Subz,Cosmopolitan Club",12.93291219046311,77.58489731159852,Restaurant
759,Madhavan Park,12.936265,77.5857085578448,Karnataka Bhel House,12.939404798055124,77.58404552437128,Snack Place
760,Madhavan Park,12.936265,77.5857085578448,Tanishq Jayanagar,12.932665167594607,77.58611808894229,Jewelry Store
761,Madhavan Park,12.936265,77.5857085578448,Three Quarter Chinese,12.933028587908323,77.5852148381685,Chinese Restaurant
762,Madhavan Park,12.936265,77.5857085578448,Madhavan Park,12.935887639381715,77.58510996935603,Park
763,Madhavan Park,12.936265,77.5857085578448,Subz,12.932917771567514,77.58510547851132,Indian Restaurant
764,Madhavan Park,12.936265,77.5857085578448,Java City,12.934986706734506,77.58273460799764,Coffee Shop
765,Madhavan Park,12.936265,77.5857085578448,Kuch Bhi,12.932769240811957,77.58355531997839,Indian Restaurant
766,Madhavan Park,12.936265,77.5857085578448,Nagarjuna,12.932892192361368,77.5840872366718,Andhra Restaurant
767,Madhavan Park,12.936265,77.5857085578448,Pai Viceroy,12.936097509956449,77.58393002250345,Hotel
768,Madhavan Park,12.936265,77.5857085578448,Gufha,12.93330594366965,77.58334021458388,Indian Restaurant
769,Madhavan Park,12.936265,77.5857085578448,Uphara Darshini,12.93288585884969,77.58449677838107,Indian Restaurant
770,Madhavan Park,12.936265,77.5857085578448,Canton Restaurant & Bar,12.932423420150648,77.58386669926558,Chinese Restaurant
771,Madhavan Park,12.936265,77.5857085578448,Chung Wah OPUS,12.935001499424883,77.58277530900763,Chinese Restaurant
772,Madhavan Park,12.936265,77.5857085578448,Level 5,12.934179,77.582948,Lounge
773,Madhavan Park,12.936265,77.5857085578448,Ferghana,12.934286837880078,77.5830492186804,Asian Restaurant
774,Madhavan Park,12.936265,77.5857085578448,Jayanagar Sports Club,12.937258269873738,77.58569923236747,Basketball Court
775,Madhavan Park,12.936265,77.5857085578448,Amoeba,12.933150752002978,77.58518482824731,Bowling Alley
776,Madhavan Park,12.936265,77.5857085578448,Chungs,12.932899371884742,77.58474641964841,Chinese Restaurant
777,Madhavan Park,12.936265,77.5857085578448,iPlanet,12.938473201132075,77.58517712435423,Electronics Store
778,Madhavan Park,12.936265,77.5857085578448,Punjabi Raswada,12.932222760165718,77.58617226455291,Indian Restaurant
779,Madhavan Park,12.936265,77.5857085578448,Kittur Rani Chennamma Stadium,12.933919229180269,77.58619563693522,Stadium
780,Madhavan Park,12.936265,77.5857085578448,Ameoba  (Jayanagar),12.932873985956874,77.58533941543513,Bowling Alley
781,Madhavan Park,12.936265,77.5857085578448,Bangalore Cafe,12.939287669183718,77.5839761595046,Fast Food Restaurant
782,Madhavan Park,12.936265,77.5857085578448,Croma,12.93969053187016,77.58507639184198,Electronics Store
783,Madhavan Park,12.936265,77.5857085578448,Mast Kalandar,12.932526653924139,77.5861508673443,Indian Restaurant
784,Madhavan Park,12.936265,77.5857085578448,Veena Musicals,12.939323778541885,77.58248044670775,Music Store
785,Madhavan Park,12.936265,77.5857085578448,Santrupti Chats and Condiments,12.933112573997368,77.58245171863364,Snack Place
786,Mallathahalli,12.9623214,77.5057232,Swathi Restaurant,12.960838553522096,77.50771586344938,Indian Restaurant
787,Mallathahalli,12.9623214,77.5057232,Bangalore Wheels - Yamaha service centre,12.963324546813965,77.50423431396484,Motorcycle Shop
788,Mallathahalli,12.9623214,77.5057232,M K Ahmed super market,12.960821827711793,77.50693137142387,Market
789,Mallathahalli,12.9623214,77.5057232,Raymond ltd,12.9651008,77.5078635,Clothing Store
790,Mallathahalli,12.9623214,77.5057232,Cloud Cafe,12.961044,77.509285,Café
791,Mavalli,12.9528478,77.5819643,Mavalli Tiffin Room (MTR),12.955122296207755,77.58555184054242,Indian Restaurant
792,Mavalli,12.9528478,77.5819643,NMH Tiffin House,12.954300016820962,77.5788060159709,Indian Restaurant
793,Mavalli,12.9528478,77.5819643,Food Street,12.950955903168275,77.5777977324465,Snack Place
794,Mavalli,12.9528478,77.5819643,Ganesh Chat Centre,12.951537634457479,77.5787972214181,Food Truck
795,Mavalli,12.9528478,77.5819643,Shivanna Gulkhan Store,12.95087148838746,77.57787565010015,Restaurant
796,Mavalli,12.9528478,77.5819643,Mayuri Restaurant,12.95612026676884,77.58084503644635,Indian Restaurant
797,Mavalli,12.9528478,77.5819643,Springs Hotel and Spa,12.956703136089297,77.58353012347467,Hotel
798,Mavalli,12.9528478,77.5819643,Hotel Nandhini,12.955307313850327,77.5794984145012,Indian Restaurant
799,Mico Layout,12.9151131,77.6006286,MTR 1924,12.911735072257436,77.59911823577959,Indian Restaurant
800,Mico Layout,12.9151131,77.6006286,Kabab Magic,12.916248346432486,77.5968989296639,Indian Restaurant
801,Mico Layout,12.9151131,77.6006286,Taco Bell,12.914266293802351,77.59980584984606,Fast Food Restaurant
802,Mico Layout,12.9151131,77.6006286,Cafe Coffee Day,12.914326102072836,77.59978611825744,Café
803,Mico Layout,12.9151131,77.6006286,Udupi Gokul Cafe,12.916289204505134,77.6030389361417,Vegetarian / Vegan Restaurant
804,Mico Layout,12.9151131,77.6006286,Sri Ram Sweets Centre,12.914264371638499,77.60065990867294,Dessert Shop
805,Mico Layout,12.9151131,77.6006286,Pantaloons,12.914261700194592,77.59984025738412,Clothing Store
806,Mico Layout,12.9151131,77.6006286,Absolute Barbecues,12.916580723208021,77.60482036990406,BBQ Joint
807,Mico Layout,12.9151131,77.6006286,Parkview,12.911358723314525,77.59888739000803,Indian Restaurant
808,Mico Layout,12.9151131,77.6006286,Shoppers Stop,12.912168219827283,77.60012710778368,Shopping Mall
809,Mico Layout,12.9151131,77.6006286,Deja Vu Restobar,12.914121781066637,77.59982308261016,Pub
810,Mico Layout,12.9151131,77.6006286,Go Bowling,12.914428553346248,77.59976497960969,Bowling Alley
811,Mico Layout,12.9151131,77.6006286,Brewz Coffee,12.916329902220491,77.60413161529857,Coffee Shop
812,Mico Layout,12.9151131,77.6006286,Chung's,12.91679770495848,77.59836811022203,Chinese Restaurant
813,Mico Layout,12.9151131,77.6006286,The Biryanis,12.916919071312526,77.59688946468884,Indian Restaurant
814,Mico Layout,12.9151131,77.6006286,Cuppa,12.911194993661297,77.59892626943575,Café
815,Mico Layout,12.9151131,77.6006286,Park View,12.911343881177432,77.59887878703218,Indian Restaurant
816,Mico Layout,12.9151131,77.6006286,Punjabi Times,12.911884703129259,77.59996211601671,Indian Restaurant
817,Mico Layout,12.9151131,77.6006286,Papa John's,12.911838764812272,77.59993906250718,Pizza Place
818,Mico Layout,12.9151131,77.6006286,Nandhana Palace,12.911478263515981,77.60008328969325,Indian Restaurant
819,Mico Layout,12.9151131,77.6006286,Panchami Garden,12.918691511237094,77.60098699498205,Indian Restaurant
820,Mount St Joseph,12.8684124,77.590821309185,Grasshopper,12.86404050978269,77.59004509702267,Italian Restaurant
821,Mount St Joseph,12.8684124,77.590821309185,Loyola College Play Ground,12.870451069988658,77.59147832412825,Playground
822,Mount St Joseph,12.8684124,77.590821309185,KTM,12.871047973632812,77.59361267089844,Motorcycle Shop
823,Mount St Joseph,12.8684124,77.590821309185,Ajmera Green Acres Club House,12.866840163830362,77.59484702741804,Gym / Fitness Center
824,Nayandahalli,12.9454012,77.5278104,Metro Shoes,12.945511576150038,77.52851213475853,Accessories Store
825,Nayandahalli,12.9454012,77.5278104,Vybhava Darshini,12.943989753723145,77.52656555175781,Fast Food Restaurant
826,Nayandahalli,12.9454012,77.5278104,Nayandahalli,12.945008622905249,77.53014144515788,Train Station
827,Nayandahalli,12.9454012,77.5278104,Nichi-In Software Solution Pvt. Ltd.,12.946742253720991,77.52523899078369,IT Services
828,Nayandahalli,12.9454012,77.5278104,Mysore Road Metro Station,12.946737524752354,77.5304034763503,Metro Station
829,Nayandahalli,12.9454012,77.5278104,Toll Gate - NICE Road - Hosakerehalli,12.941388,77.528609,Toll Plaza
830,St. Johns Medical College,12.92828785,77.6120409343919,Staples,12.931967158323282,77.61315251553579,Paper / Office Supplies Store
831,St. Johns Medical College,12.92828785,77.6120409343919,Top in Town,12.929656408238262,77.60917067527771,Bakery
832,St. Johns Medical College,12.92828785,77.6120409343919,Forking Rolls,12.929744337602916,77.61095050184777,Diner
833,St. Johns Medical College,12.92828785,77.6120409343919,Kairali Restuarant,12.926540389496617,77.61579315537918,Diner
834,St. Johns Medical College,12.92828785,77.6120409343919,Seashell,12.926776261597501,77.6162114237389,Indian Restaurant
835,St. Johns Medical College,12.92828785,77.6120409343919,The Kabsa,12.924312920171936,77.6098895072937,Indian Restaurant
836,St. Johns Medical College,12.92828785,77.6120409343919,Oottupura,12.926713406642742,77.61582231015042,Kerala Restaurant
837,St. Johns Medical College,12.92828785,77.6120409343919,Malabar Mess,12.924764860637838,77.61465495997487,Indian Restaurant
838,St. Johns Medical College,12.92828785,77.6120409343919,Savoury,12.926799925400703,77.6163159506115,Fast Food Restaurant
839,State Bank Of Mysore Colony,13.000405,77.6233725,Village Supermarket,12.999546201161515,77.62296275329378,Shopping Mall
840,State Bank Of Mysore Colony,13.000405,77.6233725,Manjit Da Dhaba,12.998009464599583,77.62225481184558,Indian Restaurant
841,State Bank Of Mysore Colony,13.000405,77.6233725,Cafe Coffee Day,12.999967064138522,77.62558599315973,Coffee Shop
842,State Bank Of Mysore Colony,13.000405,77.6233725,Delicacy,12.999978775194048,77.62307834573997,Chinese Restaurant
843,State Bank Of Mysore Colony,13.000405,77.6233725,Cafe D'Costa,13.003890749873918,77.62469650499851,Café
844,Subramanyapura,12.8839705,77.5412114,Just Books CLC,12.883265684768446,77.54231929779053,Bookstore
845,Subramanyapura,12.8839705,77.5412114,new biriyani mane,12.880762100219727,77.54426574707031,Cantonese Restaurant
846,Subramanyapura,12.8839705,77.5412114,Firangi Rasoi,12.885594,77.54538,Pizza Place
847,Subramanyapura,12.8839705,77.5412114,Hat-tea,12.88053171353866,77.54408761107149,Café
848,Subramanyapura,12.8839705,77.5412114,Chicken Den,12.887298195851548,77.5442387644747,Indian Restaurant
849,Thalaghattapura,12.8698169,77.5356688,Swadeshi's,12.867091869945696,77.53514121078136,Indian Restaurant
850,Tilaknagar Bangalore,12.928367,77.5905691,Cool Joint,12.928587078677822,77.58600576221922,Sandwich Place
851,Tilaknagar Bangalore,12.928367,77.5905691,Cane O La,12.928859733095232,77.58600936332793,Juice Bar
852,Tilaknagar Bangalore,12.928367,77.5905691,Cakewala @ Jayanagar 4th Block,12.928969852923863,77.58602759341773,Bakery
853,Tilaknagar Bangalore,12.928367,77.5905691,1947,12.92764238042907,77.5862157482534,Indian Restaurant
854,Tilaknagar Bangalore,12.928367,77.5905691,Caffe Pascucci,12.92724075344209,77.58623727743417,Café
855,Tilaknagar Bangalore,12.928367,77.5905691,Rooftop Cafe,12.92900313506335,77.58601475308517,Café
856,Tilaknagar Bangalore,12.928367,77.5905691,Sichaun Court,12.92725563730102,77.58623108149611,Chinese Restaurant
857,Tilaknagar Bangalore,12.928367,77.5905691,Ibaco,12.926241413221982,77.5871766716795,Ice Cream Shop
858,Tilaknagar Bangalore,12.928367,77.5905691,Krispy Kreme,12.926934197854509,77.58623281364709,Donut Shop
859,Tilaknagar Bangalore,12.928367,77.5905691,D Mart,12.928695134854085,77.59151845707169,Department Store
860,Tilaknagar Bangalore,12.928367,77.5905691,Cafe Coffee Day Lounge,12.927606864694344,77.58652210235596,Café
861,Tilaknagar Bangalore,12.928367,77.5905691,Jimi's Beer Cafe,12.92878743902173,77.59133636395363,Pub
862,Tilaknagar Bangalore,12.928367,77.5905691,Inox Jayanagar,12.928678456090095,77.59123542996909,Multiplex
863,Tilaknagar Bangalore,12.928367,77.5905691,Burger King,12.928014573541478,77.58624040649727,Fast Food Restaurant
864,Tilaknagar Bangalore,12.928367,77.5905691,KFC,12.926830065951558,77.58625817584782,Fast Food Restaurant
865,Wilson Garden,12.9489339,77.5968273,Costa Coffee,12.948889199332454,77.59759451664563,Coffee Shop
866,Wilson Garden,12.9489339,77.5968273,Wilson Garden - Food Street,12.948874864118995,77.59800813176311,Southern / Soul Food Restaurant
867,Wilson Garden,12.9489339,77.5968273,Cafe Coffee Day,12.949943253445102,77.592996055573,Café
868,Wilson Garden,12.9489339,77.5968273,May Flower Restaurant,12.947552351468557,77.59754415593763,Asian Restaurant
869,Wilson Garden,12.9489339,77.5968273,Srinivasa Mess,12.950630295976369,77.59664885071149,Indian Restaurant
870,Wilson Garden,12.9489339,77.5968273,Hotel Janta,12.948832767440207,77.5979955362692,Fast Food Restaurant
871,Wilson Garden,12.9489339,77.5968273,Temple Tree,12.948011,77.594645,Hotel
872,Wilson Garden,12.9489339,77.5968273,Brand Factory,12.945682648977213,77.59584898151672,Clothing Store
873,Wilson Garden,12.9489339,77.5968273,Sweet Chariot,12.94585939912963,77.59556328359962,Bakery
874,Yelachenahalli,12.897971,77.5700846,Domino's Pizza,12.893958506207284,77.56815765318929,Pizza Place
875,Yelachenahalli,12.897971,77.5700846,Yelachenahalli Metro Station,12.896217111934673,77.5701571959078,Metro Station
876,Yelachenahalli,12.897971,77.5700846,"HSR Services, Kanakapura Road",12.896796,77.5724,Motorcycle Shop
877,Yelachenahalli,12.897971,77.5700846,Sri Krishna Sagar Restaurant,12.894009686227198,77.56826819566781,Indian Restaurant
878,Bagalgunte,13.0566493,77.5048222,Domino's Pizza,13.053972294348908,77.50755298142799,Pizza Place
879,Bagalgunte,13.0566493,77.5048222,Sai Sagar Fast Food,13.056997,77.507093,Fast Food Restaurant
880,Bagalgunte,13.0566493,77.5048222,Royal Mart Supermarket,13.059109,77.506718,Department Store
881,Bagalgunte,13.0566493,77.5048222,Hotel Elite,13.059812380522192,77.50667376628547,Indian Restaurant
882,Basaveshwaranagar,12.986475,77.5385709,Priyadarshini Grand,12.990234880192782,77.53801956889775,Fast Food Restaurant
883,Basaveshwaranagar,12.986475,77.5385709,Bansuri Sweets,12.986912248332752,77.53969847640103,Indian Restaurant
884,Basaveshwaranagar,12.986475,77.5385709,McDonald's,12.988596695430404,77.53766402759227,Fast Food Restaurant
885,Basaveshwaranagar,12.986475,77.5385709,Matru Sagar,12.98798302926543,77.53766060624885,Fast Food Restaurant
886,Basaveshwaranagar,12.986475,77.5385709,Kulfi & More,12.985257171348232,77.53722391503436,Snack Place
887,Basaveshwaranagar,12.986475,77.5385709,Masala Munch,12.986617593475396,77.54047186572991,Burger Joint
888,Basaveshwaranagar,12.986475,77.5385709,ibaco,12.985033323182806,77.53725508567445,Ice Cream Shop
889,Basaveshwaranagar,12.986475,77.5385709,Golden Grill,12.988735707495747,77.53771659218066,Indian Restaurant
890,Basaveshwaranagar,12.986475,77.5385709,Real Cane,12.986182530223688,77.54134442177153,Juice Bar
891,Basaveshwaranagar,12.986475,77.5385709,Nisarga Andhra Style,12.98933124254653,77.53824765734741,Indian Restaurant
892,Basaveshwaranagar,12.986475,77.5385709,Chopstick world,12.985662595137764,77.54259845938456,Asian Restaurant
893,Basaveshwaranagar,12.986475,77.5385709,Naturals,12.985435667560477,77.5429567533031,Market
894,Industrial Estate Bangalore,12.9908787,77.7051205134062,Masala Chai,12.992017953117452,77.70298259854835,Café
895,Industrial Estate Bangalore,12.9908787,77.7051205134062,Costa Coffee,12.992465348456706,77.70308981909739,Coffee Shop
896,Industrial Estate Bangalore,12.9908787,77.7051205134062,Brigade Metropolis Jogging/Walking Track,12.99082770318121,77.70274321548547,Trail
897,Industrial Estate Bangalore,12.9908787,77.7051205134062,La Rotisserie,12.991976441001865,77.70267248153687,French Restaurant
898,Industrial Estate Bangalore,12.9908787,77.7051205134062,ABB Cafeteria,12.993984938323887,77.70556632644141,Cafeteria
899,"Jalahalli East,Jalahalli",13.0464531,77.5483803,hmt sports club,13.046166630719076,77.5502063639926,Pool
900,"Jalahalli East,Jalahalli",13.0464531,77.5483803,Tasty Snacks,13.048789978027344,77.54886627197266,Bakery
901,"Jalahalli East,Jalahalli",13.0464531,77.5483803,HMT Grounds,13.046058024890467,77.55096208827072,Playground
902,"Jalahalli East,Jalahalli",13.0464531,77.5483803,Kadamba Gardenia,13.049061,77.54846,Vegetarian / Vegan Restaurant
903,"Jalahalli East,Jalahalli",13.0464531,77.5483803,BEL grounds,13.045113362078466,77.55079974792423,Playground
904,"Jalahalli East,Jalahalli",13.0464531,77.5483803,D Needs,13.048883385724892,77.54973053501385,Shopping Mall
905,"Jalahalli East,Jalahalli",13.0464531,77.5483803,New Arya Bhavan,13.049080456414831,77.54729537901864,Indian Restaurant
906,Jalahalli West,13.0533332,77.5306036,State Bank of India ATM,13.0521328,77.5287117,ATM
907,K. G. Road,12.8912195,77.6228124,Stop N Joy,12.89107690531403,77.62489789916039,Bakery
908,K. G. Road,12.8912195,77.6228124,Apollo Pharmacy,12.8927,77.6199,Pharmacy
909,K. G. Road,12.8912195,77.6228124,Adda,12.8945552652529,77.62006433978367,Indian Restaurant
910,K. G. Road,12.8912195,77.6228124,Galaxy Paradise,12.891110463725717,77.62654819882515,Indie Movie Theater
911,Kamakshipalya,12.9823617,77.5226376,The Zen Park,12.982902704430384,77.52186634102615,Park
912,Kamakshipalya,12.9823617,77.5226376,Karnataka Wires,12.983129,77.521751,Frame Store
913,Laggere,13.0108677,77.5207301,royal farnichare,13.012821197509766,77.52139282226562,Furniture / Home Store
914,Magadi Road,12.9858515,77.486927,Phometo,12.986063216814264,77.4871851503849,Photography Studio
915,Magadi Road,12.9858515,77.486927,Govindaraju Catering Service,12.986284066833651,77.4891471862793,Restaurant
916,Magadi Road,12.9858515,77.486927,State Bank of India ATM,12.98359,77.48628,ATM
917,"Malleswaram,Malleswaram West",13.0163411,77.5586641823841,Durbar,13.012910165763316,77.55574024348614,Bar
918,"Malleswaram,Malleswaram West",13.0163411,77.5586641823841,Cafe Coffee Day,13.014264474295597,77.5556698572941,Coffee Shop
919,"Malleswaram,Malleswaram West",13.0163411,77.5586641823841,Metro Cash and Carry,13.014283418252987,77.55521411433591,Department Store
920,"Malleswaram,Malleswaram West",13.0163411,77.5586641823841,Juice Center,13.01734126300219,77.56278991670966,Juice Bar
921,Mathikere,13.0328884,77.557374,Cafe Coffee Day,13.031717399707885,77.55940591512328,Café
922,Mathikere,13.0328884,77.557374,New Agarwal Bhavan,13.030533465479458,77.56019532061102,Diner
923,Mathikere,13.0328884,77.557374,Sri Gurudarshan Sweets and Juice Corner,13.032407225016403,77.55844068827349,Juice Bar
924,Mathikere,13.0328884,77.557374,Sri Ayyappa Bakery and Sweets,13.033959296878352,77.55692933431301,Bakery
925,Mathikere,13.0328884,77.557374,Goli VadaPav,13.03409804151475,77.55784928798676,Burger Joint
926,Mathikere,13.0328884,77.557374,New Bengal Sweets,13.032352573277473,77.55847987125644,Dessert Shop
927,Mathikere,13.0328884,77.557374,Food Campus,13.031899310259977,77.55925793054259,American Restaurant
928,Mathikere,13.0328884,77.557374,Ammi's Biryani,13.034207624434407,77.56067409669087,Indian Restaurant
929,Mathikere,13.0328884,77.557374,Polar Bear,13.034556320074296,77.56099874888841,Ice Cream Shop
930,Msrit,13.0309553,77.5648559396817,Biriyani Paradise,13.030652439711085,77.5622161145674,Indian Restaurant
931,Msrit,13.0309553,77.5648559396817,CALICUT Restaurant,13.030272426770807,77.5620174407959,Indian Restaurant
932,Msrit,13.0309553,77.5648559396817,Ottupura,13.03375137492506,77.56410528755131,Fast Food Restaurant
933,Msrit,13.0309553,77.5648559396817,Msrec Bus St,13.029881376224626,77.5617767908879,Bus Station
934,Nagarbhavi,12.9546741,77.5121724,O2 Fitness Zone,12.957626520141293,77.51057138185084,Gym
935,Nagasandra Bangalore,13.0479497,77.5001349,Nagasandra Metro Station,13.0476720269148,77.50032865618735,Light Rail Station
936,Nagasandra Bangalore,13.0479497,77.5001349,Shell,13.04652612,77.50227105,Gas Station
937,Nagasandra Bangalore,13.0479497,77.5001349,Sobha Skating Rink,13.0447,77.5002,Athletics & Sports
938,Nagasandra Bangalore,13.0479497,77.5001349,Sobha Community Gym,13.044445719485713,77.4999189376831,Gym / Fitness Center
939,Palace Guttahalli,13.0044094,77.5812634,Godrej Nature's Basket,13.00546570910896,77.58071527104575,Department Store
940,Palace Guttahalli,13.0044094,77.5812634,Pebble,13.005044881730056,77.58463910235197,Nightclub
941,Palace Guttahalli,13.0044094,77.5812634,Chung Wah,13.003701281404263,77.57866302814473,Chinese Restaurant
942,Palace Guttahalli,13.0044094,77.5812634,Sattvam,13.005504044819334,77.5807056336056,Indian Restaurant
943,Palace Guttahalli,13.0044094,77.5812634,Angadi Galleria,13.005689433815105,77.58002845878543,Women's Store
944,Palace Guttahalli,13.0044094,77.5812634,Pulimunchi,13.006697755019108,77.57896819629818,Seafood Restaurant
945,Palace Guttahalli,13.0044094,77.5812634,Cafe Coffee Day,13.00518093167234,77.58090046759425,Coffee Shop
946,Palace Guttahalli,13.0044094,77.5812634,Baskin Robbins,13.003655106846175,77.58347129210604,Ice Cream Shop
947,Palace Guttahalli,13.0044094,77.5812634,Sadashivnagar Bhashyam Circle,13.005981460666309,77.57868529008377,Plaza
948,Palace Guttahalli,13.0044094,77.5812634,Namdhari's Fresh,13.00341636761803,77.57842728791519,Department Store
949,Palace Guttahalli,13.0044094,77.5812634,Café Coffee Day - Lounge,13.007536451664945,77.57955280498518,Café
950,Palace Guttahalli,13.0044094,77.5812634,Aubree,13.004373552479356,77.57844463733994,Dessert Shop
951,Palace Guttahalli,13.0044094,77.5812634,Good Food Store,13.003748362327105,77.57829912613018,Gourmet Shop
952,Palace Guttahalli,13.0044094,77.5812634,Swadhista Hotel,13.005548531412263,77.57880867093978,Indian Restaurant
953,Palace Guttahalli,13.0044094,77.5812634,Daily Bread,13.00272287088996,77.57861113547648,Bakery
954,Palace Guttahalli,13.0044094,77.5812634,The Orchard,13.004803122186832,77.58116355555455,Indian Restaurant
955,Palace Guttahalli,13.0044094,77.5812634,Mint Masala,13.006820103577251,77.57902423180278,Indian Restaurant
956,Palace Guttahalli,13.0044094,77.5812634,Nilgiri's,13.005603109604074,77.57836818695068,Department Store
957,Peenya Dasarahalli,13.0330189,77.533201,McDonald's,13.033423149236361,77.53113789181491,Fast Food Restaurant
958,Peenya Dasarahalli,13.0330189,77.533201,Cafe Coffee Day,13.03380019886779,77.53108206734315,Coffee Shop
959,Peenya Dasarahalli,13.0330189,77.533201,Metro Peenya,13.032662,77.533424,Train Station
960,Peenya Dasarahalli,13.0330189,77.533201,MORE Supermarket,13.034901224038745,77.53454214631073,Department Store
961,Peenya Dasarahalli,13.0330189,77.533201,Masala mantra,13.035397315892979,77.53348397799357,Indian Restaurant
962,Rajajinagar,12.9882338,77.554883,O.G. Variar & Sons,12.991577953372982,77.5545605063243,Bakery
963,Rajajinagar,12.9882338,77.554883,Ambika Veg Restaurant,12.988834034071596,77.55604490302417,Vegetarian / Vegan Restaurant
964,Rajajinagar,12.9882338,77.554883,Vade Shop,12.986324,77.555936,Snack Place
965,Rajajinagar,12.9882338,77.554883,Guru Arts,12.988665206630708,77.55243433667273,Arts & Crafts Store
966,Rajajinagar,12.9882338,77.554883,Mtr Moments,12.985151043416842,77.55416406419305,Breakfast Spot
967,Rajajinagar,12.9882338,77.554883,Navrang Kabab Corner,12.990862315937587,77.55804326010988,Indian Restaurant
968,Rajajinagar,12.9882338,77.554883,Yamaha-Bangalore Wheels,12.988921925286443,77.5592915157153,Motorcycle Shop
969,Sri Chowdeshwari,12.9420824,77.6021505,Cafe Coffee Day,12.943540884140871,77.60002859073917,Café
970,Sri Chowdeshwari,12.9420824,77.6021505,Domino's Pizza,12.942,77.598,Pizza Place
971,Sri Chowdeshwari,12.9420824,77.6021505,Arrfa Bakery And Sweets,12.941441499608093,77.60002859073917,Bakery
972,Sri Chowdeshwari,12.9420824,77.6021505,Mico grounds,12.943329972791075,77.60513158251668,Playground
973,Vidyaranyapura,13.0766407,77.5577315,Cafe Coffee Day,13.075348138431252,77.55792711006323,Coffee Shop
974,Vidyaranyapura,13.0766407,77.5577315,Domino's Pizza,13.07876082637529,77.55907287125524,Pizza Place
975,Vidyaranyapura,13.0766407,77.5577315,Baskin Robbins,13.074917151291823,77.55775218507824,Ice Cream Shop
976,Vidyaranyapura,13.0766407,77.5577315,Amma's Pastries,13.078847026199712,77.55915157743,Dessert Shop
977,Vidyaranyapura,13.0766407,77.5577315,Reliance Fresh,13.079275551773893,77.55921315029683,Department Store
978,Vidyaranyapura,13.0766407,77.5577315,Adyar Ananda Bhavan,13.079711164621855,77.55919067482324,Indian Restaurant
979,Vidyaranyapura,13.0766407,77.5577315,nti layout grounds,13.073045848639143,77.55570904123437,Basketball Court
980,"Vijayanagar East,Vijayanagar Bangalore",12.9718886,77.5457888388713,D-Mart,12.974411941889466,77.54736815455266,Department Store
981,"Vijayanagar East,Vijayanagar Bangalore",12.9718886,77.5457888388713,Chat street Vijayanagar,12.973075235171223,77.54372932071966,Deli / Bodega
982,"Vijayanagar East,Vijayanagar Bangalore",12.9718886,77.5457888388713,Hosahalli Metro,12.974216740371759,77.54518643860162,Metro Station
983,"Vijayanagar East,Vijayanagar Bangalore",12.9718886,77.5457888388713,reliance fresh,12.974824636712556,77.54830303611028,Department Store
984,Anekal,12.7086373,77.6993972,om maruthi Color Lab,12.709599494934082,77.70001983642578,Camera Store
985,Anekal,12.7086373,77.6993972,Axis Bank ATM,12.709560394287,77.698036193848,ATM
986,Bagalur Bangalore,13.1331868,77.6687093,mantapa,13.130103,77.67201,Memorial Site
987,Bidaraguppe,12.8060574,77.7862873,Fabricspa,12.805736,77.78535,Dry Cleaner
988,Chikkajala,13.1715801,77.6345704,Decathlon,13.168697398893203,77.63238890489083,Bike Shop
989,Chikkajala,13.1715801,77.6345704,McDonald's,13.172394457741827,77.63333934673011,Fast Food Restaurant
990,Chikkajala,13.1715801,77.6345704,C M Bar,13.171065360384997,77.6327240207435,Bar
991,Chikkajala,13.1715801,77.6345704,Cafe Noir,13.169316,77.6328,Café
992,Chikkajala,13.1715801,77.6345704,Housefinch Residency,13.173765506730218,77.63092875480652,Hotel
993,Dasanapura,13.0758896,77.4364795,New Agarwal Bhavan,13.073158,77.43961,North Indian Restaurant
994,Doddajala,13.1767348,77.6520502,Hanuman temple,13.179947,77.648834,Mountain
995,Hunasamaranahalli,13.1440103,77.6191241,cafe coffee day,13.145366004172379,77.61790616731058,Coffee Shop
996,Hunasamaranahalli,13.1440103,77.6191241,Parika,13.145124232284816,77.6180279169697,Indian Restaurant
997,Hunasamaranahalli,13.1440103,77.6191241,Hunasamaranahalli Lake,13.144022364455145,77.6176642661624,Lake
998,Hunasamaranahalli,13.1440103,77.6191241,Bhagini Grand,13.14583290168925,77.61819575537689,Indian Restaurant
